"","nom_mun","att_neigh.bin","att_party.bin","att_ngo.bin","att_union.bin","victim","tenure","age","women","edu","neighsec","vote","rural","party","partypri","partyprd","kinship","state"
"649","Ensenada",1,0,0,0,"Victim",5,59,0,3,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.541666666666667,"Baja California"
"650","Ensenada",0,0,0,0,"Not a victim",5,59,0,3,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.5,"Baja California"
"651","Hidalgo",0,0,0,0,"Victim",5,38,1,2,"Improved a lot/somewhat or same",4,1,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.761904761904762,"Michoacan"
"652","Hidalgo",0,0,0,0,"Not a victim",5,44,0,2,"Improved a lot/somewhat or same",4,1,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.785714285714286,"Michoacan"
"653","Hidalgo",0,0,0,0,"Not a victim",5,70,0,3,"Improved a lot/somewhat or same",1,1,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.666666666666667,"Michoacan"
"654","Hidalgo",1,0,0,0,"Not a victim",1,19,0,4,"Improved a lot/somewhat or same",3,1,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.80952380952381,"Michoacan"
"655","Hidalgo",0,0,0,0,"Victim",5,25,1,2,"Worsened a lot/somewhat",3,1,"R identifies with PAN","R does not identify with PRI","R does not identify with PRD",0.714285714285714,"Michoacan"
"656","Hidalgo",1,0,1,1,"Victim",5,46,1,2,"Improved a lot/somewhat or same",3,1,NA,NA,NA,0.666666666666667,"Michoacan"
"657","Hidalgo",1,0,0,0,"Victim",5,41,1,3,"Improved a lot/somewhat or same",3,1,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.714285714285714,"Michoacan"
"658","Hidalgo",0,0,0,0,"Victim",5,43,1,2,"Improved a lot/somewhat or same",4,1,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.785714285714286,"Michoacan"
"659","Hidalgo",0,0,0,0,"Victim",5,46,0,3,"Improved a lot/somewhat or same",3,1,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.738095238095238,"Michoacan"
"660","Hidalgo",0,0,0,0,"Victim",5,29,0,4,"Improved a lot/somewhat or same",3,1,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.785714285714286,"Michoacan"
"661","Zapotitlan de Vadillo",0,0,1,0,"Not a victim",4,33,1,2,"Worsened a lot/somewhat",4,1,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.476190476190476,"Jalisco"
"662","Zapotitlan de Vadillo",1,0,1,1,"Victim",NA,41,0,3,"Improved a lot/somewhat or same",4,1,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.380952380952381,"Jalisco"
"663","Zapotitlan de Vadillo",1,0,0,0,"Not a victim",3,19,1,4,"Improved a lot/somewhat or same",4,1,"R identifies with PAN","R does not identify with PRI","R does not identify with PRD",0.595238095238095,"Jalisco"
"664","Zapotitlan de Vadillo",1,0,1,0,"Victim",NA,68,1,4,"Worsened a lot/somewhat",3,1,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.380952380952381,"Jalisco"
"665","Zapotitlan de Vadillo",0,1,1,0,"Not a victim",4,28,0,3,"Improved a lot/somewhat or same",4,1,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.357142857142857,"Jalisco"
"666","Zapotitlan de Vadillo",0,1,1,1,"Victim",3,25,1,3,"Worsened a lot/somewhat",4,1,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.285714285714286,"Jalisco"
"667","Zapotitlan de Vadillo",1,1,1,0,"Victim",5,49,1,3,"Improved a lot/somewhat or same",3,1,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.452380952380952,"Jalisco"
"668","Zapotitlan de Vadillo",0,1,1,1,"Not a victim",3,68,0,2,"Improved a lot/somewhat or same",4,1,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.166666666666667,"Jalisco"
"669","Zapotitlan de Vadillo",1,1,1,0,"Not a victim",3,78,0,2,"Improved a lot/somewhat or same",3,1,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.261904761904762,"Jalisco"
"670","Zapotitlan de Vadillo",1,0,1,0,"Not a victim",3,79,1,2,"Improved a lot/somewhat or same",3,1,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.357142857142857,"Jalisco"
"671","Pinos",0,0,0,0,"Not a victim",5,38,1,3,"Improved a lot/somewhat or same",4,1,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.285714285714286,"Zacatecas"
"672","Pinos",0,0,0,0,"Not a victim",5,21,1,4,"Worsened a lot/somewhat",4,1,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.642857142857143,"Zacatecas"
"673","Pinos",0,0,0,0,"Not a victim",5,40,1,3,"Worsened a lot/somewhat",4,1,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.404761904761905,"Zacatecas"
"674","Pinos",1,0,NA,1,"Not a victim",4,43,0,4,"Worsened a lot/somewhat",4,1,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.404761904761905,"Zacatecas"
"675","Pinos",0,0,0,0,"Not a victim",4,62,1,2,"Worsened a lot/somewhat",4,1,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.285714285714286,"Zacatecas"
"676","Pinos",0,0,0,0,"Victim",5,42,0,4,"Improved a lot/somewhat or same",4,1,"R identifies with PAN","R does not identify with PRI","R does not identify with PRD",0.285714285714286,"Zacatecas"
"677","Pinos",0,0,0,0,"Not a victim",4,45,0,3,"Worsened a lot/somewhat",4,1,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.476190476190476,"Zacatecas"
"678","Pinos",1,0,0,0,"Not a victim",4,40,0,3,"Improved a lot/somewhat or same",4,1,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.380952380952381,"Zacatecas"
"679","Pinos",0,0,0,0,"Not a victim",5,19,0,3,"Improved a lot/somewhat or same",4,1,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.642857142857143,"Zacatecas"
"680","Pinos",0,0,0,0,"Victim",3,34,0,4,"Worsened a lot/somewhat",4,1,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.285714285714286,"Zacatecas"
"681","Valle de Guadalupe",1,1,1,1,"Not a victim",2,41,1,4,"Improved a lot/somewhat or same",3,1,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.833333333333333,"Jalisco"
"682","Valle de Guadalupe",1,1,1,1,"Not a victim",5,44,0,3,"Improved a lot/somewhat or same",3,1,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.285714285714286,"Jalisco"
"683","Valle de Guadalupe",1,1,1,1,"Not a victim",3,31,1,3,"Worsened a lot/somewhat",3,1,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.285714285714286,"Jalisco"
"684","Valle de Guadalupe",1,0,1,1,"Not a victim",5,63,1,3,"Improved a lot/somewhat or same",3,1,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.166666666666667,"Jalisco"
"685","Valle de Guadalupe",1,1,1,1,"Not a victim",4,28,0,2,"Improved a lot/somewhat or same",3,1,"R identifies with PAN","R does not identify with PRI","R does not identify with PRD",0.166666666666667,"Jalisco"
"686","Valle de Guadalupe",1,1,1,1,"Not a victim",5,44,1,3,"Improved a lot/somewhat or same",3,1,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.285714285714286,"Jalisco"
"687","Valle de Guadalupe",1,1,1,1,"Not a victim",4,42,1,3,"Improved a lot/somewhat or same",3,1,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.166666666666667,"Jalisco"
"688","Valle de Guadalupe",1,1,1,1,"Not a victim",3,19,0,4,"Improved a lot/somewhat or same",3,1,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.166666666666667,"Jalisco"
"689","Valle de Guadalupe",0,0,0,0,"Not a victim",1,41,0,2,"Improved a lot/somewhat or same",3,1,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.166666666666667,"Jalisco"
"690","Valle de Guadalupe",1,0,0,0,"Not a victim",1,41,1,3,"Improved a lot/somewhat or same",3,1,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.166666666666667,"Jalisco"
"691","Tamazula de Gordiana",1,1,1,1,"Not a victim",2,44,0,2,"Improved a lot/somewhat or same",4,1,"R identifies with PAN","R does not identify with PRI","R does not identify with PRD",0.476190476190476,"Jalisco"
"692","Tamazula de Gordiana",1,0,1,0,"Victim",5,81,0,3,"Improved a lot/somewhat or same",3,1,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.404761904761905,"Jalisco"
"693","Tamazula de Gordiana",1,1,1,1,"Victim",2,39,1,3,"Worsened a lot/somewhat",2,1,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.785714285714286,"Jalisco"
"694","Tamazula de Gordiana",1,1,1,1,"Victim",4,25,0,2,"Worsened a lot/somewhat",3,1,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.571428571428571,"Jalisco"
"695","Tamazula de Gordiana",1,0,0,0,"Victim",4,48,0,2,"Worsened a lot/somewhat",4,1,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.285714285714286,"Jalisco"
"696","Tamazula de Gordiana",1,0,0,0,"Not a victim",4,31,0,3,"Worsened a lot/somewhat",2,1,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.404761904761905,"Jalisco"
"697","Tamazula de Gordiana",1,1,1,0,"Victim",4,33,1,3,"Improved a lot/somewhat or same",3,1,"R identifies with PAN","R does not identify with PRI","R does not identify with PRD",0.404761904761905,"Jalisco"
"698","Tamazula de Gordiana",1,1,NA,1,"Victim",3,71,1,3,"Worsened a lot/somewhat",2,1,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.380952380952381,"Jalisco"
"699","Tamazula de Gordiana",1,1,1,1,"Victim",4,30,1,3,"Improved a lot/somewhat or same",3,1,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.285714285714286,"Jalisco"
"700","Tamazula de Gordiana",1,0,1,0,"Not a victim",2,37,0,2,"Worsened a lot/somewhat",2,1,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.285714285714286,"Jalisco"
"701","Cuquio",1,1,0,0,"Victim",3,41,0,4,"Improved a lot/somewhat or same",4,1,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.404761904761905,"Jalisco"
"702","Cuquio",0,1,1,1,"Victim",5,48,1,1,"Improved a lot/somewhat or same",4,1,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.5,"Jalisco"
"703","Cuquio",1,1,1,0,"Victim",5,53,0,4,"Improved a lot/somewhat or same",4,1,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.642857142857143,"Jalisco"
"704","Cuquio",1,1,1,0,"Not a victim",4,25,1,4,"Improved a lot/somewhat or same",3,1,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.404761904761905,"Jalisco"
"705","Cuquio",0,0,1,1,"Not a victim",5,38,1,4,"Worsened a lot/somewhat",4,1,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.166666666666667,"Jalisco"
"706","Cuquio",1,1,1,0,"Not a victim",5,39,0,4,"Worsened a lot/somewhat",4,1,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.452380952380952,"Jalisco"
"707","Cuquio",0,1,0,0,"Not a victim",5,39,1,4,"Worsened a lot/somewhat",4,1,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.571428571428571,"Jalisco"
"708","Cuquio",0,0,0,0,"Not a victim",5,38,0,3,"Improved a lot/somewhat or same",4,1,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.523809523809524,"Jalisco"
"709","Cuquio",1,0,0,0,"Victim",4,54,1,3,"Worsened a lot/somewhat",4,1,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.357142857142857,"Jalisco"
"710","Cuquio",0,0,0,0,"Not a victim",4,23,0,4,"Worsened a lot/somewhat",4,1,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.380952380952381,"Jalisco"
"711","Morelia",1,0,0,0,"Not a victim",4,65,0,3,"Worsened a lot/somewhat",3,1,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.285714285714286,"Michoacan"
"712","Morelia",0,0,0,0,"Not a victim",4,56,0,3,"Worsened a lot/somewhat",2,1,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.285714285714286,"Michoacan"
"713","Morelia",1,0,0,0,"Not a victim",4,27,1,5,"Worsened a lot/somewhat",4,1,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.80952380952381,"Michoacan"
"714","Morelia",0,0,0,0,"Not a victim",5,55,1,3,"Worsened a lot/somewhat",4,1,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.166666666666667,"Michoacan"
"715","Morelia",0,0,0,0,"Not a victim",4,29,1,3,"Worsened a lot/somewhat",2,1,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.166666666666667,"Michoacan"
"716","Morelia",0,0,0,0,"Not a victim",5,40,0,3,"Improved a lot/somewhat or same",4,1,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",NA,"Michoacan"
"717","Morelia",0,0,0,0,"Not a victim",4,32,1,3,"Worsened a lot/somewhat",1,1,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.166666666666667,"Michoacan"
"718","Morelia",0,0,0,0,"Victim",4,42,0,4,"Worsened a lot/somewhat",1,1,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.166666666666667,"Michoacan"
"719","Morelia",0,0,0,0,"Not a victim",5,23,1,4,"Worsened a lot/somewhat",1,1,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.444444444444444,"Michoacan"
"720","Morelia",0,0,0,0,"Not a victim",4,48,0,1,"Worsened a lot/somewhat",1,1,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",1,"Michoacan"
"721","Nuevo Laredo",0,0,0,0,"Not a victim",5,24,0,4,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.916666666666667,"Tamaulipas"
"722","Nuevo Laredo",1,0,1,1,"Victim",5,65,0,4,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.5,"Tamaulipas"
"723","Nuevo Laredo",0,0,0,0,"Victim",5,44,1,3,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.75,"Tamaulipas"
"724","Nuevo Laredo",1,0,0,0,"Not a victim",5,64,1,2,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.833333333333333,"Tamaulipas"
"725","Nuevo Laredo",0,0,0,0,"Victim",5,22,1,4,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.777777777777778,"Tamaulipas"
"726","Nuevo Laredo",0,0,0,0,"Victim",5,51,1,3,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",1,"Tamaulipas"
"727","Nuevo Laredo",0,0,0,0,"Not a victim",5,25,1,5,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.833333333333333,"Tamaulipas"
"728","Nuevo Laredo",0,0,0,0,"Not a victim",5,22,1,5,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.8,"Tamaulipas"
"729","Nuevo Laredo",0,0,0,0,"Not a victim",5,27,1,3,"Improved a lot/somewhat or same",4,0,"R identifies with PAN","R does not identify with PRI","R does not identify with PRD",0.857142857142857,"Tamaulipas"
"730","Nuevo Laredo",0,0,0,0,"Victim",4,26,1,3,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.833333333333333,"Tamaulipas"
